typeID,typeName,groupID,groupName,marketGroupID,marketGroupName,mass,volume,capacity,portionSize,raceID,basePrice,published
21432,Dread Guristas Antimatter Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21434,Dread Guristas Iridium Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21436,Dread Guristas Iron Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21438,Dread Guristas Lead Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21440,Dread Guristas Plutonium Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21442,Dread Guristas Thorium Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21444,Dread Guristas Tungsten Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21446,Dread Guristas Uranium Charge XL,85,Hybrid Charge,1004,Extra Large,0.5,0.125,0,100,,100000,1
21448,Gatti Zhara,534,Storyline Mission Battleship,,NA,19000000,22000000,235,1,1,,0
21449,Gatti's DNA,526,Commodities,,NA,1,0.1,0,1,,,1
21450,Blood Radio M,86,Frequency Crystal,996,Medium,1,1,0,1,,,1
21452,Pata Wakiro,534,Storyline Mission Battleship,,NA,21000000,1040000,235,1,1,,0
21453,Pata Wakiro's DNA,526,Commodities,,NA,1,0.1,0,1,,,1
21454,Moa Parts,526,Commodities,,NA,128000,30,0,1,,,1
21459,COSMOS Storage Silo,494,Deadspace Overseer's Structure,,NA,100000,100000000,10000,1,,,0
21460,Nugoeihuvi Rifles,526,Commodities,,NA,1,5,0,1,,,1
21461,Wiyrkomi Rifles,526,Commodities,,NA,1,5,0,1,,,1
21462,Propel Dynamics Reports,526,Commodities,,NA,1,0.1,0,1,,,1
21463,Excavation Equipment,526,Commodities,,NA,2000,1,0,1,,,1
21464,Rifles,526,Commodities,,NA,2500,2,0,1,,,1
21465,Ancient Weapon,526,Commodities,,NA,2500,2,0,1,,,1
21466,Miner,283,Livestock,,NA,100,3,0,1,,,1
21467,Spy,283,Livestock,,NA,100,3,0,1,,,1
21468,Counterfeit Credits,526,Commodities,,NA,0.1,0.1,0,1,,,1
21469,Bag of Counterfeit Credits,526,Commodities,,NA,0.1,0.1,0,1,,,1
21470,1MN Analog Booster Afterburner,46,Propulsion Module,542,Afterburners,0,5,0,1,4,6450,1
21471,1MN Analog Booster Afterburner Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,,,1
21472,10MN Analog Booster Afterburner,46,Propulsion Module,542,Afterburners,0,5,0,1,4,32256,1
21473,10MN Analog Booster Afterburner Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,4,,1
21474,100MN Analog Booster Afterburner,46,Propulsion Module,542,Afterburners,0,5,0,1,4,161280,1
21475,100MN Analog Booster Afterburner Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,4,,1
21476,5MN Digital Booster Microwarpdrive,46,Propulsion Module,131,Microwarpdrives,0,10,0,1,4,31636,1
21477,5MN Digital Booster Microwarpdrive Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,4,,1
21478,50MN Digital Booster Microwarpdrive,46,Propulsion Module,131,Microwarpdrives,0,10,0,1,4,158188,1
21479,50MN Digital Booster Microwarpdrive Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,4,,1
21480,500MN Digital Booster Microwarpdrive,46,Propulsion Module,131,Microwarpdrives,0,10,0,1,4,790940,1
21481,500MN Digital Booster Microwarpdrive Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,4,,1
21482,Ballistic 'Purge' Targeting System I,367,Ballistic Control system,,NA,1,5,0,1,,,0
21483,Ballistic 'Purge' Targeting System I Blueprint,400,Ballistic Control System Blueprint,,NA,0,0.01,0,1,,,0
21484,'Full Duplex' Ballistic Control System,367,Ballistic Control system,645,Ballistic Control Systems,1,5,0,1,,,1
21485,'Full Duplex' Ballistic Control System Blueprint,400,Ballistic Control System Blueprint,,NA,0,0.01,0,1,,,1
21486,'Kindred' Gyrostabilizer,59,Gyrostabilizer,646,Gyrostabilizers,0,5,0,1,,,1
21487,'Kindred' Gyrostabilizer Blueprint,139,Gunnery Upgrade Blueprint,,NA,0,0.01,0,1,,,1
21488,Monophonic Stabilization Actuator I,59,Gyrostabilizer,,NA,0,5,0,1,,,0
21489,Monophonic Stabilization Actuator I Blueprint,139,Gunnery Upgrade Blueprint,,NA,0,0.01,0,1,,,0
21490,Zarkona Mirei's Worm,527,Storyline Mission Frigate,,NA,1650000,16500,235,1,1,,0
21491,Synthetic Hull Conversion Overdrive Injector,764,Overdrive Injector System,1087,Overdrives,50,5,0,1,4,,1
21492,Synthetic Hull Conversion Overdrive Injector Blueprint,158,Hull Mods Blueprint,,NA,0,0.01,0,1,4,,1
21493,Limited Expanded 'Archiver' Cargo,765,Expanded Cargohold,1197,Expanded Cargoholds,50,5,0,1,4,,1
21494,Limited Expanded 'Archiver' Cargo Blueprint,158,Hull Mods Blueprint,,NA,0,0.01,0,1,4,,1
21495,Dry River Gangmember,527,Storyline Mission Frigate,,NA,2025000,20250,65,1,1,,0
21496,Synthetic Hull Conversion Reinforced Bulkheads,78,Reinforced Bulkhead,1195,Reinforced Bulkheads,200,5,0,1,4,,1
21497,Synthetic Hull Conversion Reinforced Bulkheads Blueprint,158,Hull Mods Blueprint,,NA,0,0.01,0,1,4,,1
21498,Synthetic Hull Conversion Inertia Stabilizers,762,Inertial Stabilizer,1086,Inertial Stabilizers,200,5,0,1,4,,1
21499,Synthetic Hull Conversion Inertia Stabilizers Blueprint,158,Hull Mods Blueprint,,NA,0,0.01,0,1,4,,1
21500,Synthetic Hull Conversion Nanofiber Structure,763,Nanofiber Internal Structure,1196,Nanofiber Internal Structures,100,5,0,1,4,,1
21501,Synthetic Hull Conversion Nanofiber Structure Blueprint,158,Hull Mods Blueprint,,NA,0,0.01,0,1,4,,1
21502,Zarkona Mirei,283,Livestock,,NA,80,1,0,1,,,1
21503,Dry River Gangleader,527,Storyline Mission Frigate,,NA,2040000,20400,235,1,1,,0
21504,Small 'Integrative' Hull Repair Unit,63,Hull Repair Unit,1053,Small,1000,5,0,1,,,1
21505,Small 'Integrative' Hull Repair Unit Blueprint,143,Hull Repair Unit Blueprint,,NA,0,0.01,0,1,,,1
21506,Medium 'Integrative' Hull Repair Unit,63,Hull Repair Unit,1054,Medium,1000,10,0,1,,,1
21507,Medium 'Integrative' Hull Repair Unit Blueprint,143,Hull Repair Unit Blueprint,,NA,0,0.01,0,1,,,1
21508,Large 'Integrative' Hull Repair Unit,63,Hull Repair Unit,1055,Large,1000,50,0,1,,,1
21509,Large 'Integrative' Hull Repair Unit Blueprint,143,Hull Repair Unit Blueprint,,NA,0,0.01,0,1,,,1
21510,'Interruptive' Warp Disruptor,52,Warp Scrambler,1935,Warp Disruptors,0,5,0,1,,,1
21511,'Interruptive' Warp Disruptor Blueprint,132,Warp Scrambler Blueprint,,NA,0,0.01,0,1,,,1
21512,'Delineative' Warp Scrambler,52,Warp Scrambler,1936,Warp Scramblers,0,5,0,1,,,1
21513,'Delineative' Warp Scrambler Blueprint,132,Warp Scrambler Blueprint,,NA,0,0.01,0,1,,,1
21514,Doctored Arrivals & Departures Logs,526,Commodities,,NA,1,0.1,0,1,,,1
21515,The Duke,533,Storyline Mission Cruiser,,NA,10700000,107000,850,1,1,,0
21516,Cheri Mirei's DNA,526,Commodities,,NA,1,0.1,0,1,,,1
21517,Parts of Printing Machine,526,Commodities,,NA,1000,1,0,1,,,1
21518,Dry River Guardian,527,Storyline Mission Frigate,,NA,1970000,19700,125,1,1,,0
21519,Dry River Warehouse,494,Deadspace Overseer's Structure,,NA,100000,100000000,10000,1,,,0
21520,Guristas Outlaw Dogtag,526,Commodities,,NA,1,0.1,0,1,,3328,1
21521,Gravimetric Firewall,203,Sensor Backup Array,,NA,0,5,0,1,,,0
21522,Gravimetric Firewall Blueprint,347,Signal Amplifier Blueprint,,NA,0,0.01,0,1,,,0
21523,Ladar Firewall,203,Sensor Backup Array,,NA,0,5,0,1,,,0
21524,Ladar Firewall Blueprint,347,Signal Amplifier Blueprint,,NA,0,0.01,0,1,,,0
21525,Magnetometric Firewall,203,Sensor Backup Array,,NA,0,5,0,1,,,0
21526,Magnetometric Firewall Blueprint,347,Signal Amplifier Blueprint,,NA,0,0.01,0,1,,,0
21527,'Firewall' Signal Amplifier,210,Signal Amplifier,669,Signal Amplifiers,0,20,0,1,,,1
21528,'Firewall' Signal Amplifier Blueprint,347,Signal Amplifier Blueprint,,NA,0,0.01,0,1,,,1
21529,RADAR Firewall,203,Sensor Backup Array,,NA,0,5,0,1,,,0
21530,RADAR Firewall Blueprint,347,Signal Amplifier Blueprint,,NA,0,0.01,0,1,,,0
21531,Barbed Wire Scanner,526,Commodities,,NA,2500,2,0,1,,,1
21532,Micro Degenerative Concussion Bomb I,72,Smart Bomb,380,Micro,10,5,0,1,,,1
21534,Small Degenerative Concussion Bomb I,72,Smart Bomb,382,Small,100,2.5,0,1,,,1
21535,Small Degenerative Concussion Bomb I Blueprint,152,Smart Bomb Blueprint,,NA,0,0.01,0,1,,,1
21536,Medium Degenerative Concussion Bomb I,72,Smart Bomb,383,Medium,100,10,0,1,,,1
21537,Medium Degenerative Concussion Bomb I Blueprint,152,Smart Bomb Blueprint,,NA,0,0.01,0,1,,,1
21538,Large Degenerative Concussion Bomb I,72,Smart Bomb,381,Large,100,50,0,1,,,1
21539,Large Degenerative Concussion Bomb I Blueprint,152,Smart Bomb Blueprint,,NA,0,0.01,0,1,,,1
21540,'Inception' Target Painter,379,Target Painter,757,Target Painters,0,5,0,1,,,1
21541,'Inception' Target Painter Blueprint,504,Target Painter Blueprint,,NA,0,0.01,0,1,,,1
21542,N-1 Neon Type Rocket Bay,507,Missile Launcher Rocket,639,Rocket Launchers,0,5,0.1875,1,,3000,1
21543,N-1 Neon Type Rocket Bay Blueprint,136,Missile Launcher Blueprint,,NA,0,0.01,0,1,,,1
21544,Broken Bug Device,526,Commodities,,NA,1,0.1,0,1,,,1
21545,200mm Light 'Jolt' Autocannon I,55,Projectile Weapon,574,Small,500,5,0.3,1,,9000,1
21546,200mm Light 'Jolt' Autocannon I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21547,250mm Light 'Jolt' Artillery I,55,Projectile Weapon,577,Small,500,5,0.1,1,,12000,1
21548,250mm Light 'Jolt' Artillery I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21549,280mm 'Jolt' Artillery I,55,Projectile Weapon,577,Small,500,5,0.05,1,,15000,1
21550,280mm 'Jolt' Artillery I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21551,425mm Medium 'Jolt' Autocannon I,55,Projectile Weapon,575,Medium,1000,10,1.5,1,,90000,1
21552,425mm Medium 'Jolt' Autocannon I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21553,650mm Medium 'Jolt' Artillery I,55,Projectile Weapon,578,Medium,125,10,0.5,1,,120000,1
21554,650mm Medium 'Jolt' Artillery I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21555,720mm 'Jolt' Artillery I,55,Projectile Weapon,578,Medium,50,10,0.25,1,,150000,1
21556,720mm 'Jolt' Artillery I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21557,800mm Heavy 'Jolt' Repeating Cannon I,55,Projectile Weapon,576,Large,75,20,3,1,,900000,1
21558,800mm Heavy 'Jolt' Repeating Cannon I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21559,1200mm Heavy 'Jolt' Artillery I,55,Projectile Weapon,579,Large,2000,20,1,1,,1200000,1
21560,1200mm Heavy 'Jolt' Artillery I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21561,1400mm 'Jolt' Artillery I,55,Projectile Weapon,579,Large,2000,20,0.5,1,,1500000,1
21562,1400mm 'Jolt' Artillery I Blueprint,135,Projectile Weapon Blueprint,,NA,0,0.01,0,1,,,1
21563,Dyklan Harrikar,527,Storyline Mission Frigate,,NA,2025000,20250,235,1,1,,0
21564,Milk,281,Frozen,,NA,400,0.5,0,1,,,1
21565,Guristas Outlaw Leader Insignia,526,Commodities,,NA,1,0.1,0,1,,3328,1
21566,Impregnable Safe,526,Commodities,,NA,1000,120,0,1,,,1
21567,Powdered Cubensis,526,Commodities,,NA,800,1,0,1,,,1
21568,Sleeper Data Interface Protocol,732,Decryptors - Sleepers,1902,Sleeper,1,1,0,1,,,1
21569,Sleeper Profound Research Notes,732,Decryptors - Sleepers,1902,Sleeper,1,1,0,1,,,1
21570,Sleeper Manuscripts,732,Decryptors - Sleepers,1902,Sleeper,1,1,0,1,,,1
21571,Sleeper Technical Schematics,732,Decryptors - Sleepers,1902,Sleeper,1,1,0,1,,,1
21572,Sleeper Data Crystals,732,Decryptors - Sleepers,1902,Sleeper,1,1,0,1,,,1
21573,Esoteric Process,731,Decryptors - Caldari,,NA,1,1,0,1,,,1
21574,Esoteric Accelerant,731,Decryptors - Caldari,,NA,1,1,0,1,,,1
21575,Esoteric Symmetry,731,Decryptors - Caldari,,NA,1,1,0,1,,,1
21576,Esoteric Augmentation,731,Decryptors - Caldari,,NA,1,1,0,1,,,1
21577,Esoteric Attainment,731,Decryptors - Caldari,,NA,1,1,0,1,,,1
21579,Cryptic Process,729,Decryptors - Minmatar,,NA,1,1,0,1,,,1
21580,Cryptic Accelerant,729,Decryptors - Minmatar,,NA,1,1,0,1,,,1
21581,Cryptic Symmetry,729,Decryptors - Minmatar,,NA,1,1,0,1,,,1
21582,Cryptic Augmentation,729,Decryptors - Minmatar,,NA,1,1,0,1,,,1
21583,Cryptic Attainment,729,Decryptors - Minmatar,,NA,1,1,0,1,,,1
21584,Sleeper Micro Circuits,530,Materials and Compounds,1902,Sleeper,1,1,0,1,,,1
21585,Sleeper Cryo Batteries,530,Materials and Compounds,1902,Sleeper,1,1,0,1,,,1
21586,Sleeper Virtual Energizer,530,Materials and Compounds,1902,Sleeper,1,1,0,1,,,1
21587,Electronic Link,530,Materials and Compounds,1900,Guristas,1,0.1,0,1,4,,1
21588,Spare Parts,530,Materials and Compounds,1900,Guristas,1,0.1,0,1,4,,1
21589,Power Couplings,530,Materials and Compounds,1900,Guristas,1,0.1,0,1,4,,1
21590,Armor Blocks,530,Materials and Compounds,1900,Guristas,1,0.1,0,1,4,,1
21591,Computer Chips,530,Materials and Compounds,1900,Guristas,1,0.1,0,1,4,,1
21592,Electric Conduit,530,Materials and Compounds,1898,Angel Cartel,1,0.1,0,1,32,,1
21593,Mechanic Parts,530,Materials and Compounds,1898,Angel Cartel,1,0.1,0,1,32,,1
21594,Energy Cells,530,Materials and Compounds,1898,Angel Cartel,1,0.1,0,1,4,,1
21595,Construction Alloy,530,Materials and Compounds,1898,Angel Cartel,1,0.1,0,1,4,,1
21596,Data Processor,530,Materials and Compounds,1898,Angel Cartel,1,0.1,0,1,4,,1
21597,Wolf Skarkert,533,Storyline Mission Cruiser,,NA,10100000,101000,235,1,1,,0
21598,Guristas Prison,517,Agents in Space,,NA,100000,100000000,10000,1,,,0
21600,Officers Quarters,494,Deadspace Overseer's Structure,,NA,100000,100000000,10000,1,,,0
21601,Myrkai's Data Chip,526,Commodities,,NA,1,0.1,0,1,,,1
21602,Jakon's Head,526,Commodities,,NA,1,0.1,0,1,,,1
21603,Cynosural Field Theory,275,Navigation,374,Navigation,0,0.01,0,1,,10000000,1
21604,Cynosural Field Generator I Blueprint,532,Gang Coordinator Blueprint,799,Fleet Assistance Modules,0,0.01,0,1,,31372640,1
21606,Inherent Implants 'Noble' Hull Upgrades HG-1008,738,Cyber Armor,1518,Implant Slot 10,0,1,0,1,,,1
21607,Liberation Elixir,526,Commodities,,NA,5,0.2,0,1,,,1
21608,Astro Farm,226,Large Collidable Object,,NA,0,0,0,1,,,0
21609,Dysfunctional Solar Harvester,226,Large Collidable Object,,NA,0,0,0,1,,,0
21610,Jump Fuel Conservation,275,Navigation,374,Navigation,0,0.01,0,1,4,20000000,1
21611,Jump Drive Calibration,275,Navigation,374,Navigation,0,0.01,0,1,4,30000000,1
21612,Dynamite Crate,526,Commodities,,NA,1000,80,0,1,,,1
21613,Safe-Deposit Box Owner List,526,Commodities,,NA,1,0.1,0,1,,,1
21614,Plan to Crack Impregnable Safe,526,Commodities,,NA,1,0.1,0,1,,,1
21615,Pakkori's Hat,526,Commodities,,NA,1,0.1,0,1,,,1
21616,Nugoeihuvi Dogtag,526,Commodities,,NA,1,0.1,0,1,,3328,1
21617,Barricaded Warehouse,494,Deadspace Overseer's Structure,,NA,100000,100000000,10000,1,,,0
21618,Hired Gunman,527,Storyline Mission Frigate,,NA,1650000,16500,235,1,1,,0
21619,Wiretap Plant,526,Commodities,,NA,1,0.1,0,1,,,1
21620,Assistant's Keychain,526,Commodities,,NA,1,0.1,0,1,,,1
21621,Kazka Eunuch,527,Storyline Mission Frigate,,NA,2040000,20400,100,1,1,,0
21622,Kazka Brothel,494,Deadspace Overseer's Structure,,NA,100000,100000000,10000,1,,,0
21623,Nugoeihuvi Station Schematics,526,Commodities,,NA,1,0.1,0,1,,,1
21624,Encoded Lai Dai Reports,314,Miscellaneous,,NA,1,0.1,0,1,,,1
21625,Kusan Niemenen's Missile Launcher,526,Commodities,,NA,3000,2,0,1,,,1
21626,Propel Dynamics Dogtag,370,Criminal Tags,,NA,1,0.1,0,1,,,1
21627,Gas/Storage Silo,494,Deadspace Overseer's Structure,,NA,100000,100000000,10000,1,,,0
21628,Guristas Shuttle,31,Shuttle,1631,Faction Shuttles,1600000,5000,10,1,1,7500,1
21629,Guristas Shuttle Blueprint,111,Shuttle Blueprint,,NA,0,0.01,0,1,,,0
21630,Bounty Hunter Drukhar,533,Storyline Mission Cruiser,,NA,10100000,101000,235,1,1,,0
21631,Construction Workers,283,Livestock,,NA,100,3,0,1,,,1
21632,Construction Tools,526,Commodities,,NA,10,10,0,1,,58624,1
21633,Urigamu_Warehouse_MISSION,306,Spawn Container,,NA,1000000,1150,8850,1,,,0
21634,Secret Garage Coordinates,526,Commodities,,NA,1,0.1,0,1,,,1
21635,Rent-A-Dream Pleasure Gardens,494,Deadspace Overseer's Structure,,NA,100000,100000000,10000,1,8,,0
21636,Sefo Caraton,527,Storyline Mission Frigate,,NA,10900000,109000,120,1,8,,0
21637,Data Chip Decoder,526,Commodities,,NA,1,0.1,0,1,,,1
21638,Vespa II,100,Combat Drone,838,Medium Scout Drones,5000,10,0,1,1,81536,1
21639,Vespa II Blueprint,176,Combat Drone Blueprint,,NA,0,0.01,0,1,,20000000000,1
21640,Valkyrie II,100,Combat Drone,838,Medium Scout Drones,5000,10,0,1,2,80536,1
21641,Valkyrie II Blueprint,176,Combat Drone Blueprint,,NA,0,0.01,0,1,,20000000000,1
21642,Caldari Research Outpost,15,Station,,NA,0,1,0,1,1,1683617576,0
21643,Guristas Outlaw,533,Storyline Mission Cruiser,,NA,9200000,92000,235,1,1,,0
21644,Amarr Factory Outpost,15,Station,,NA,0,1,0,1,4,1702171823,0
21645,Gallente Administrative Outpost,15,Station,,NA,0,1,0,1,8,1403018549,0
21646,Minmatar Service Outpost,15,Station,,NA,0,1,0,1,2,1983932072,0
21647,Guristas Robber,533,Storyline Mission Cruiser,,NA,9600000,96000,450,1,1,,0
21648,Guristas Maniac,533,Storyline Mission Cruiser,,NA,10100000,101000,235,1,1,,0
21649,Nugoeihuvi Excavator,533,Storyline Mission Cruiser,,NA,9200000,92000,235,1,1,,0
21650,Nugoeihuvi Propagandist,533,Storyline Mission Cruiser,,NA,10100000,101000,235,1,1,,0
21651,Propel Dynamics Excavator,533,Storyline Mission Cruiser,,NA,9600000,96000,450,1,1,,0
21652,Propel Dynamics Propagandist,533,Storyline Mission Cruiser,,NA,10100000,101000,235,1,1,,0
21653,Nugoeihuvi Defender,527,Storyline Mission Frigate,,NA,1970000,19700,235,1,1,,0
21654,Nugoeihuvi Miner,527,Storyline Mission Frigate,,NA,1500100,15001,45,1,1,,0
21655,Propel Dynamics Miner,527,Storyline Mission Frigate,,NA,1500100,15001,45,1,1,,0
21656,Propel Dynamics Defender,527,Storyline Mission Frigate,,NA,1970000,19700,235,1,1,,0
21657,Guristas Propagandist,527,Storyline Mission Frigate,,NA,1500100,15001,45,1,1,,0
21658,Guristas Defender,527,Storyline Mission Frigate,,NA,1970000,19700,125,1,1,,0
21659,Dirty Bandit Shipyard,226,Large Collidable Object,,NA,0,0,0,1,,,0
21660,Bandit Mechanic,527,Storyline Mission Frigate,,NA,2025000,20250,65,1,1,,0
21661,Spiked Quafe,526,Commodities,,NA,500,0.1,0,1,,,1
21662,Radio_Telescope_MISSION,306,Spawn Container,,NA,1000000,100000000,8850,1,,,0
21663,Scanner Data I,526,Commodities,,NA,1,0.1,0,1,,,1
21664,Scanner Data II,526,Commodities,,NA,1,0.1,0,1,,,1
21665,Scanner Data III,526,Commodities,,NA,1,0.1,0,1,,,1
21666,Capital Hybrid Turret,255,Gunnery,364,Gunnery,0,0.01,0,1,4,15000000,1
21667,Capital Projectile Turret,255,Gunnery,364,Gunnery,0,0.01,0,1,4,15000000,1
21668,XL Torpedoes,256,Missiles,373,Missiles,0,0.01,0,1,4,15000000,1
21669,Guristas Communications Logs,526,Commodities,,NA,1,0.1,0,1,,3328,1
21670,Quao Kale,533,Storyline Mission Cruiser,,NA,9600000,96000,450,1,1,,0
21671,Guristas Patrol Routes,526,Commodities,,NA,1,0.1,0,1,,3328,1
21672,Quao Kale,283,Livestock,,NA,80,1,0,1,,,1
21675,Zaphiria Oddin,533,Storyline Mission Cruiser,,NA,10100000,101000,235,1,1,,0
21676,Jedon Hekkiren's Belongings,526,Commodities,,NA,1000,50,0,1,,,1
21677,Hakkuran Brother's Remains,526,Commodities,,NA,80,1,0,1,,,1
21678,Talocan Debris Fragment,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21679,Talocan Debris Part,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21680,Talocan Debris Segment,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21681,Talocan Debris Heap,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21683,Basic Guristas Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21684,Standard Guristas Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21685,Fortified Guristas Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21686,Secure Guristas Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21688,Sleeper Debris Fragment,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21689,Sleeper Debris Part,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21690,Sleeper Debris Segment,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21691,Sleeper Debris Heap,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21693,Basic Angel Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21694,Standard Angel Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21695,Fortified Angel Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21696,Secure Angel Vault,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21698,Angel Network Node,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21699,Angel Network Hub,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21700,Angel Network Nucleus,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21701,Angel Network Nexus,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21703,Guristas Network Node,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21704,Guristas Network Hub,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21705,Guristas Network Nucleus,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21706,Guristas Network Nexus,306,Spawn Container,,NA,10000,27500,2700,1,,,0
21708,Sleeper Data Log,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21709,Sleeper Data Registry,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21710,Sleeper Data Transcript,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21711,Sleeper Data Records,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21713,Talocan Data Log,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21714,Talocan Data Registry,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21715,Talocan Data Transcript,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21716,Talocan Data Records,1207,Scatter Container,,NA,10000,27500,2700,1,,,0
21718,Hacking,1217,Scanning,1110,Scanning,0,0.01,0,1,,250000,1
21719,Sleeper Hyperbooster,528,Artifacts and Prototypes,1902,Sleeper,1,0.1,0,1,,,1
21720,Sleeper Thermal Regulator,528,Artifacts and Prototypes,1902,Sleeper,1,0.1,0,1,,,1
21721,Sleeper Heat Nullifying Coil,528,Artifacts and Prototypes,1902,Sleeper,1,0.1,0,1,,,1
21722,Sleeper Nanite Cluster,528,Artifacts and Prototypes,1902,Sleeper,1,0.1,0,1,,,1
21723,Sleeper Reintegration Control,528,Artifacts and Prototypes,1902,Sleeper,1,0.1,0,1,,,1
